ISIN,Local 1,Ticker,Issuer,Issuer Country,Coupon,Workout date,Final Maturity,Expected Remaining Life,Time To Maturity,Next Call Date,Next Coupon Date,Coupon Frequency,Bid Price,Ask Price,Bid_Ask_Spread,Index Price,Accrued Interest,Dirty Index Price,Coupon Payment,Notional Amount,Capped Notional Amount,Market Value,Capped Market Value,Cash Payment,Capped Cash Payment,Street Yield,Annual Yield,Semi-Annual Yield,Street Yield to Maturity,Annual Yield to Maturity,Semi-Annual Yield to Maturity,Duration,Street Modified Duration,Annual Modified Duration,Semi-Annual Modified Duration,Street Modified Duration to Maturity,Annual Modified Duration to Maturity,Semi-Annual Modified Duration to Maturity,Effective OA duration,Street Convexity,Annual Convexity,Semi-Annual Convexity,Street Convexity to Maturity,Annual Convexity to Maturity,Semi-Annual Convexity to Maturity,OA Convexity,Benchmark ISIN,Annual Benchmark Spread,Semi-Annual Benchmark Spread,Annual Benchmark Spread to BM-Curve,Semi-Annual Benchmark Spread to BM-Curve,Asset Swap Margin,OAS,Z-Spread,Z-Spread Over Libor,DV 01,Level 1,Level 4,Level 5,Level 6,Level 7,Level 8,Markit iBoxx Rating,Seniority Level 1,Seniority Level 2,Is Hybrid Capital,is Callable,1-5 Years,1-10 Years,1-15 Years,1-20 Years,3-5 Years,5-7 Years,5-10 Years,5-15 Years,7-10 Years,10-15 Years,15-20 Years,15-25 Years,20-25 Years,25-30 Years,5+ Years,7+ Years,10+ Years,15+ Years,25+ Years,30+ Years,Daily Return,Month-to-Date Return,Quarter-to-Date Return,Year-to-Date Return,Daily Sovereign Curve Swap Return,Daily Libor Swap Return,Month-to-date Sovereign Curve Swap Return,Month-to-date Libor Swap Return,Duration weighted exposure
US20825CAR51,,COP,ConocoPhillips Company,UNITED STATES,5.75,1/2/2019,1/2/2019,3.016666667,3.016666667,,1/2/2016,2,104.3713,104.51507,0.14377,104.3713,2.779166667,107.1504667,0.0,2250000000,2250000000.0,2410885500.0,2410885500.0,0.0,0.0,4.191941719,4.235872657,4.191941719,4.191941719,4.235872657,4.191941719,2.744568993,2.688224589,2.633036902,2.688224589,2.688224589,2.633036902,2.688224589,2.746756835,9.04359052,9.939101297,9.04359052,9.04359052,9.939101297,9.04359052,8.067869683,US912828N225,314.8341113,310.7351018,312.4760378,308.3919148,310.8613036,314.8942235,314.9418431,312.6057512,0.029431628,G,Non-Financials,Oil & Gas,Oil & Gas,Oil & Gas Producers,Integrated Oil & Gas,A,*,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010389252,-0.030297103,-0.030297103,-0.030297103,0.00024447,0.000366495,0.008145411,0.009995225,0.009468632
US20825CAQ78,,COP,ConocoPhillips Company,UNITED STATES,6.5,1/2/2039,1/2/2039,23.01666667,23.01666667,,1/2/2016,2,94.87227,95.97804,1.10577,94.87227,3.141666667,98.01393667,0.0,2750000000,2750000000.0,2695383258.0,2695383258.0,0.0,0.0,6.949527023,7.070266838,6.949527023,6.949527023,7.070266838,6.949527023,11.57510398,11.18640294,10.81075477,11.18640294,11.18640294,10.81075477,11.18640294,11.24443642,193.2946177,185.5790604,193.2946177,193.2946177,185.5790604,193.2946177,191.9113097,US912810RP57,424.729,414.6196835,451.501901,441.0733374,440.4637582,461.5159917,461.5598692,490.5688391,0.110211148,G,Non-Financials,Oil & Gas,Oil & Gas,Oil & Gas Producers,Integrated Oil & Gas,A,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0.009601975,-0.096832483,-0.096832483,-0.096832483,0.003187949,0.003417367,0.033562521,0.052893662,0.010585983
US00206RAR30,,T,AT&T Inc,UNITED STATES,5.8,15/02/2019,15/02/2019,3.055555556,3.055555556,,15/02/2016,2,110.12537,110.28056,0.15519,110.12537,2.577777778,112.7031478,0.0,2250000000,2250000000.0,2535820825.0,2535820825.0,0.0,0.0,2.346088169,2.359848493,2.346088169,2.346088169,2.359848493,2.346088169,2.790880789,2.758522108,2.726538609,2.758522108,2.758522108,2.726538609,2.758522108,2.792469511,9.467850505,10.58141446,9.467850505,9.467850505,10.58141446,9.467850505,8.306277431,US912828N225,127.2316949,126.1497468,124.1610259,123.0984629,128.4111053,126.4229572,126.4627736,124.4217825,0.03147201,G,Non-Financials,Telecommunications,Telecommunications,Fixed Line Telecommunications,Fixed Line Telecommunications,BBB,*,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000514066,0.001922506,0.001922506,0.001922506,0.000251837,0.000368039,0.008302058,0.010143253,0.009959309
US263534BZ15,,DD,EI Du Pont de Nemours & Co,UNITED STATES,4.625,15/01/2020,15/01/2020,3.972222222,3.972222222,,15/07/2016,2,107.5092,107.73402,0.22482,107.5092,0.128472222,107.6376722,2.3125,1000000000,1000000000.0,1076376722.0,1076376722.0,23125000.0,23125000.0,2.621859845,2.639045217,2.621859845,2.621859845,2.639045217,2.621859845,3.68268738,3.635034624,3.587998478,3.635034624,3.635034624,3.587998478,3.635034624,3.681071266,15.63650162,16.9823295,15.63650162,15.63650162,16.9823295,15.63650162,14.19966325,US912828N480,117.7094339,116.5213514,135.2838054,133.9847761,139.8540051,134.6432549,134.6515941,138.0140524,0.039622194,G,Non-Financials,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,A,*,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004193294,0.013757234,0.013757234,0.013757234,0.00044434,0.000391198,0.012265972,0.013783973,0.004318238
US17275RAF91,,CSCO,Cisco Systems Inc,UNITED STATES,5.5,15/01/2040,15/01/2040,23.97222222,23.97222222,,15/07/2016,2,117.92573,118.76351,0.83778,117.92573,0.152777778,118.0785078,2.75,2000000000,2000000000.0,2361570156.0,2361570156.0,55000000.0,55000000.0,4.29492362,4.341039543,4.29492362,4.29492362,4.341039543,4.29492362,14.42376502,14.12053199,13.82367387,14.12053199,14.12053199,13.82367387,14.12053199,14.06928623,275.1175116,270.2957051,275.1175116,275.1175116,270.2957051,275.1175116,269.2039852,US912810RP57,151.8062705,149.1593432,174.8104701,171.8892347,219.4523907,176.9435074,176.9521849,210.2757433,0.166128032,D,Non-Financials,Technology,Technology,Technology Hardware & Equipment,Telecommunications Equipment,A,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0.003222735,0.009738643,0.009738643,0.009738643,0.0032039,0.003446366,0.035274025,0.054295029,0.009490958
US742718DN67,,PG,The Procter & Gamble Co,UNITED STATES,4.7,15/02/2019,15/02/2019,3.055555556,3.055555556,,15/02/2016,2,109.4581,109.63938,0.18128,109.4581,2.088888889,111.5469889,0.0,1250000000,1250000000.0,1394337361.0,1394337361.0,0.0,0.0,1.520135146,1.525912173,1.520135146,1.520135146,1.525912173,1.520135146,2.837292223,2.815889559,2.794648344,2.815889559,2.815889559,2.794648344,2.815889559,2.839050918,9.747234294,10.9770582,9.747234294,9.747234294,10.9770582,9.747234294,8.488689413,US912828N225,43.8380629,43.5544445,40.76739394,40.50316063,42.1186453,42.64971806,42.68850741,40.8883226,0.031668758,G,Non-Financials,Consumer Goods,Personal & Household Goods,Household Goods,Nondurable Household Products,AA,*,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000786625,0.008311161,0.008311161,0.008311161,0.000251837,0.000368039,0.008302058,0.010143253,0.00547619
US06849UAD72,,ABXCN,Barrick PD Australia Finance Pty Ltd,AUSTRALIA,5.95,15/10/2039,15/10/2039,23.72222222,23.72222222,,15/04/2016,2,69.40807,69.83613,0.42806,69.40807,1.652777778,71.06084778,0.0,834000000,834000000.0,592647470.5,592647470.5,0.0,0.0,9.121016258,9.328998602,9.121016258,9.121016258,9.328998602,9.121016258,10.65672116,10.19191791,9.747387511,10.19191791,10.19191791,9.747387511,10.19191791,10.29342992,170.0393682,159.9878021,170.0393682,170.0393682,159.9878021,170.0393682,170.3590876,US912810RP57,650.6021764,631.768607,674.5923735,655.4727386,519.5482199,691.8158001,691.8346031,719.8829036,0.073145986,G,Non-Financials,Basic Materials,Basic Resources,Mining,Gold Mining,BBB,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,-0.019655584,0.020481867,0.020481867,0.020481867,0.003201275,0.003438718,0.034778736,0.053923644,0.002327593
US66989GAA85,,NOVNVX,Novartis Securities Investment Ltd,BERMUDA,5.125,10/2/2019,10/2/2019,3.041666667,3.041666667,,10/2/2016,2,109.88998,110.04565,0.15567,109.88998,2.348958333,112.2389383,0.0,3000000000,3000000000.0,3367168150.0,3367168150.0,0.0,0.0,1.770502491,1.778339189,1.770502491,1.770502491,1.778339189,1.770502491,2.805592442,2.780973837,2.756571255,2.780973837,2.780973837,2.756571255,2.780973837,2.807501239,9.562163549,10.74929033,9.562163549,9.562163549,10.74929033,9.562163549,8.341557033,US912828N225,69.0807645,68.591179,66.26459392,65.79278686,68.51421468,68.33767785,68.37899905,66.39218296,0.031511096,G,Non-Financials,Health Care,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,AA,*,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000414095,0.004291783,0.004291783,0.004291783,0.000249198,0.000367496,0.008246035,0.010090308,0.013224384
US14912L4E81,,CAT,Caterpillar Financial Services Corp,UNITED STATES,7.15,15/02/2019,15/02/2019,3.055555556,3.055555556,,15/02/2016,2,114.75055,114.84938,0.09883,114.75055,3.177777778,117.9283278,0.0,1000000000,1000000000.0,1179283278.0,1179283278.0,0.0,0.0,2.136860381,2.148275812,2.136860381,2.136860381,2.148275812,2.136860381,2.743166241,2.714167259,2.685474835,2.714167259,2.714167259,2.685474835,2.714167259,2.74457819,9.280109969,10.39943876,9.280109969,9.280109969,10.39943876,9.280109969,8.117358714,US912828N225,106.0744268,105.226968,103.0037578,102.1756841,109.542033,105.6824399,105.7224207,103.4202565,0.032366352,D,Non-Financials,Industrials,Industrial Goods & Services,Industrial Engineering,Commercial Vehicles & Trucks,A,*,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000315233,-0.004735388,-0.004735388,-0.004735388,0.000251837,0.000368039,0.008302058,0.010143253,0.004631576
US09247XAE13,,BLK,BlackRock Inc/New York,UNITED STATES,5.0,10/12/2019,10/12/2019,3.875,3.875,,10/6/2016,2,112.12507,112.32451,0.19944,112.12507,0.625,112.75007,0.0,1000000000,1000000000.0,1127500700.0,1127500700.0,0.0,0.0,1.74948128,1.757132992,1.74948128,1.74948128,1.757132992,1.74948128,3.571891016,3.540917175,3.510211924,3.540917175,3.540917175,3.510211924,3.540917175,3.569231712,14.95147356,16.41809181,14.95147356,14.95147356,16.41809181,14.95147356,13.4119443,US912828N225,66.9601448,66.4890579,48.87407155,48.51716177,53.58215001,48.53864794,48.5874927,51.41921795,0.040243113,D,Financials,Financials,Financial Services,General Financial,Asset Managers,A,SEN,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000880123,0.017026807,0.017026807,0.017026807,0.000422855,0.000390236,0.011825517,0.013421089,0.004428203
US42809HAC16,,HES,Hess Corporation,UNITED STATES,6.0,15/01/2040,15/01/2040,23.97222222,23.97222222,,15/07/2016,2,81.01122,81.56659,0.55537,81.01122,0.166666667,81.17788667,3.0,750000000,750000000.0,608834150.0,608834150.0,22500000.0,22500000.0,7.755832899,7.906215259,7.755832899,7.755832899,7.906215259,7.755832899,11.78344416,11.34355074,10.9200792,11.34355074,11.34355074,10.9200792,11.34355074,11.40597828,198.6795631,189.1824324,198.6795631,198.6795631,189.1824324,198.6795631,197.617419,US912810RP57,508.3238421,495.2502711,531.3280417,517.9801626,462.0958539,544.6774425,544.6956353,574.3279165,0.092591321,G,Non-Financials,Oil & Gas,Oil & Gas,Oil & Gas Producers,Exploration & Production,BBB,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0.002918274,-0.042968366,-0.042968366,-0.042968366,0.0032039,0.003446366,0.035274025,0.054295029,0.002479533
US101137AK32,,BSX,Boston Scientific Corp,UNITED STATES,6.0,15/01/2020,15/01/2020,3.972222222,3.972222222,,15/07/2016,2,111.66794,111.86703,0.19909,111.66794,0.166666667,111.8346067,3.0,850000000,850000000.0,950594156.7,950594156.7,25500000.0,25500000.0,2.870653349,2.891254975,2.870653349,2.870653349,2.891254975,2.870653349,3.611991376,3.560881099,3.510494042,3.560881099,3.560881099,3.510494042,3.560881099,3.609921143,15.1917026,16.47073858,15.1917026,15.1917026,16.47073858,15.1917026,13.81425357,US912828N480,142.9304097,141.4007018,160.5047812,158.8641265,169.5382129,160.5795269,160.5881628,163.6329647,0.040371411,D,Non-Financials,Health Care,Health Care,Health Care Equipment & Services,Medical Equipment,BBB,*,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005704483,0.009991327,0.009991327,0.009991327,0.00044434,0.000391198,0.012265972,0.013783973,0.003833561
US904764AK39,,UNANA,Unilever Capital Corp,UNITED STATES,4.8,15/02/2019,15/02/2019,3.055555556,3.055555556,,15/02/2016,2,109.7142,109.81059,0.09639,109.7142,2.133333333,111.8475333,0.0,750000000,750000000.0,838856500.0,838856500.0,0.0,0.0,1.53327946,1.539156824,1.53327946,1.53327946,1.539156824,1.53327946,2.833272826,2.811717085,2.790325343,2.811717085,2.811717085,2.790325343,2.811717085,2.835016307,9.728418629,10.95496718,9.728418629,9.728418629,10.95496718,9.728418629,8.472802593,US912828N225,45.162528,44.8688759,42.09185904,41.81759203,43.55669883,44.00736921,44.04619778,42.22515286,0.031708958,G,Non-Financials,Consumer Goods,Food & Beverage,Food Producers,Food Products,A,*,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000283323,0.011582308,0.011582308,0.011582308,0.000251837,0.000368039,0.008302058,0.010143253,0.003294567
US17275RAD44,,CSCO,Cisco Systems Inc,UNITED STATES,5.9,15/02/2039,15/02/2039,23.05555556,23.05555556,,15/02/2016,2,122.21567,123.04944,0.83377,122.21567,2.622222222,124.8378922,0.0,2000000000,2000000000.0,2496757844.0,2496757844.0,0.0,0.0,4.362149493,4.409720363,4.362149493,4.362149493,4.409720363,4.362149493,13.58805355,13.29801393,13.01416525,13.29801393,13.29801393,13.01416525,13.29801393,13.26947821,248.9480072,244.6660033,248.9480072,248.9480072,244.6660033,248.9480072,243.9286211,US912810RP57,158.6743525,155.8819305,185.2938761,182.1840359,234.0086786,187.1560318,187.1861034,218.8811368,0.165653369,G,Non-Financials,Technology,Technology,Technology Hardware & Equipment,Telecommunications Equipment,A,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0.003056035,0.003135642,0.003135642,0.003135642,0.003188907,0.003418271,0.033622543,0.052950751,0.009805891
US36962G4J02,,GE,General Electric Capital Corp,UNITED STATES,5.5,8/1/2020,8/1/2020,3.952777778,3.952777778,,8/7/2016,2,112.69768,113.10263,0.40495,112.69768,0.259722222,112.9574022,2.75,1146456000,1146456000.0,1295006915.0,1295006915.0,31527540.0,31527540.0,2.132919187,2.144292547,2.132919187,2.132919187,2.144292547,2.132919187,3.622230919,3.584008912,3.546190226,3.584008912,3.584008912,3.546190226,3.584008912,3.620660393,15.32538868,16.7395391,15.32538868,15.32538868,16.7395391,15.32538868,13.83550696,US912828N480,68.2341669,67.6272856,86.16483613,85.44475876,92.95287406,85.97044521,85.98280008,89.07733658,0.040898039,G,Financials,Financials,Financial Services,General Financial,Specialty Finance,AA,SEN,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026303,0.008136427,0.008136427,0.008136427,0.000439966,0.000391092,0.012180997,0.013728361,0.005209898
US03523TAN81,,ABIBB,Anheuser-Busch Inbev Worldwide Inc,UNITED STATES,5.375,15/01/2020,15/01/2020,3.972222222,3.972222222,,15/07/2016,2,110.40704,110.59933,0.19229,110.40704,0.149305556,110.5563456,2.6875,2250000000,2250000000.0,2487517775.0,2487517775.0,60468750.0,60468750.0,2.600193918,2.617096439,2.600193918,2.600193918,2.617096439,2.600193918,3.644517172,3.597743024,3.551569182,3.597743024,3.597743024,3.551569182,3.597743024,3.642653571,15.41940355,16.75665044,15.41940355,15.41940355,16.75665044,15.41940355,13.99115194,US912828N480,115.5145561,114.3547587,133.0889276,131.8181834,140.0621627,132.8338201,132.8421178,136.034252,0.040271847,G,Non-Financials,Consumer Goods,Food & Beverage,Beverages,Brewers,A,*,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000994614,0.001932249,0.001932249,0.001932249,0.00044434,0.000391198,0.012265972,0.013783973,0.010007089
US084664BL47,,BRK,Berkshire Hathaway Finance Corp,UNITED STATES,5.75,15/01/2040,15/01/2040,23.97222222,23.97222222,,15/07/2016,2,117.82585,118.64491,0.81906,117.82585,0.159722222,117.9855722,2.875,750000000,750000000.0,884891791.7,884891791.7,21562500.0,21562500.0,4.523959697,4.575125225,4.523959697,4.523959697,4.575125225,4.523959697,14.13459629,13.82194664,13.51621263,13.82194664,13.82194664,13.51621263,13.82194664,13.77667319,266.3863857,261.1945158,266.3863857,266.3863857,261.1945158,266.3863857,260.8022678,US912810RP57,175.2148387,172.0629509,198.2190383,194.7928424,244.5453627,201.5250484,201.5344108,234.4360048,0.162544867,D,Financials,Financials,Insurance,Nonlife Insurance,Full Line Insurance,AA,SEN,*,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,-0.008130069,0.00874054,0.00874054,0.00874054,0.0032039,0.003446366,0.035274025,0.054295029,0.003560054
US713448BP24,,PEP,PepsiCo Inc,UNITED STATES,5.5,15/01/2040,15/01/2040,23.97222222,23.97222222,,15/07/2016,2,117.35296,118.51023,1.15727,117.35296,0.152777778,117.5057378,2.75,1000000000,1000000000.0,1175057378.0,1175057378.0,27500000.0,27500000.0,4.329391565,4.376250644,4.329391565,4.329391565,4.376250644,4.329391565,14.39953196,14.09443042,13.79579346,14.09443042,14.09443042,13.79579346,14.09443042,14.0446324,274.3788853,269.4835083,274.3788853,274.3788853,269.4835083,274.3788853,268.533151,US912810RP57,155.3273806,152.6061377,178.3315802,175.3360292,222.4548323,180.5514295,180.5602071,213.8549256,0.165032489,D,Non-Financials,Consumer Goods,Food & Beverage,Beverages,Soft Drinks,A,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0.017026911,0.013975898,0.013975898,0.013975898,0.0032039,0.003446366,0.035274025,0.054295029,0.004722984
US59156RAT59,,MET,MetLife Inc,UNITED STATES,7.717,15/02/2019,15/02/2019,3.055555556,3.055555556,,15/02/2016,2,116.49955,116.7493,0.24975,116.49955,3.429777778,119.9293278,0.0,1034999000,1034999000.0,1241267343.0,1241267343.0,0.0,0.0,2.111914275,2.12306473,2.111914275,2.111914275,2.12306473,2.111914275,2.723947245,2.695484088,2.66731835,2.695484088,2.695484088,2.66731835,2.695484088,2.725289405,9.19893604,10.31363017,9.19893604,9.19893604,10.31363017,9.19893604,8.04134145,US912828N225,103.5533186,102.7323574,100.4826496,99.68107353,107.9626509,103.3325768,103.3726777,100.9630237,0.032684213,G,Financials,Financials,Insurance,Life Insurance,Life Insurance,A,SEN,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000611052,0.003194017,0.003194017,0.003194017,0.000251837,0.000368039,0.008302058,0.010143253,0.004875015
US828807CD77,,SPG,Simon Property Group LP,UNITED STATES,5.65,1/11/2019,1/2/2020,4.016666667,4.016666667,,1/2/2016,2,112.52799,112.72086,0.19287,112.52799,2.730833333,115.2588233,0.0,1250000000,1250000000.0,1440735292.0,1440735292.0,0.0,0.0,2.169107672,2.180870242,2.169107672,2.362181981,2.37613174,2.362181981,3.383710684,3.347406261,3.311491354,3.347406261,3.545585641,3.504197875,3.545585641,3.418605865,13.71995133,15.04752991,13.71995133,15.34069744,16.69607563,15.34069744,9.221342538,US912828N480,71.8919364,71.2461341,88.65191308,87.90030529,99.71999781,92.92297622,107.946908,111.3495912,0.039402449,G,Financials,Financials,Real Estate,Real Estate Investment Trusts,Retail REITs,A,SEN,*,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000846059,0.006653067,0.006653067,0.006653067,0.000398402,0.000388777,0.011345352,0.012972941,0.005658416
US767201AK23,,RIOLN,Rio Tinto Finance USA Ltd,AUSTRALIA,3.5,2/11/2020,2/11/2020,4.769444444,4.769444444,,2/5/2016,2,98.66313,98.8019,0.13877,98.66313,0.806944444,99.47007444,0.0,1000000000,1000000000.0,994700744.4,994700744.4,0.0,0.0,3.808229351,3.844485878,3.808229351,3.808229351,3.844485878,3.808229351,4.396500322,4.314350148,4.233734979,4.314350148,4.314350148,4.233734979,4.314350148,4.395686299,21.75017236,22.98344457,21.75017236,21.75017236,22.98344457,21.75017236,20.38939638,US912828N480,238.2535,235.158302,241.2196646,238.1057413,237.1044354,239.5705599,239.5604843,247.3004257,0.043723924,G,Non-Financials,Basic Materials,Basic Resources,Mining,General Mining,A,*,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001083273,0.007429708,0.007429708,0.007429708,0.000632838,0.000497147,0.015646451,0.016756441,0.003906637
US260543CC57,,DOW,Dow Chemical Co/The,UNITED STATES,4.25,15/08/2020,15/11/2020,4.805555556,4.805555556,,15/05/2016,2,104.903,105.328,0.425,104.903,0.826388889,105.7293889,0.0,1471336000,1471336000.0,1555634561.0,1555634561.0,0.0,0.0,3.087906177,3.111744088,3.087906177,3.141895029,3.16657379,3.141895029,4.167414171,4.104049571,4.041648415,4.104049571,4.307935039,4.241306342,4.307935039,4.301450796,19.85650785,21.21710989,19.85650785,21.83520241,23.22055944,21.83520241,16.09187035,US912828N480,164.979321,163.1259846,167.2837898,165.4159053,176.5336052,166.1401581,171.6514921,179.341612,0.045478976,G,Non-Financials,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,BBB,*,*,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001043401,0.00566816,0.00566816,0.00566816,0.000582953,0.000464582,0.01473277,0.015946312,0.006109677
US191216AR14,,KO,The Coca-Cola Company,UNITED STATES,3.15,15/11/2020,15/11/2020,4.805555556,4.805555556,,15/05/2016,2,105.36498,105.50878,0.1438,105.36498,0.6125,105.97748,0.0,1000000000,1000000000.0,1059774800.0,1059774800.0,0.0,0.0,1.973902507,1.983643235,1.973902507,1.973902507,1.983643235,1.973902507,4.481685438,4.43788567,4.394513959,4.43788567,4.43788567,4.394513959,4.43788567,4.480703587,22.80245113,24.51344874,22.80245113,22.80245113,24.51344874,22.80245113,21.01299082,US912828N480,52.1692357,51.7256176,54.47370451,54.01553834,60.48521218,52.48599986,52.46371665,60.48915321,0.047485367,G,Non-Financials,Consumer Goods,Food & Beverage,Beverages,Soft Drinks,AA,*,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195991,0.008456659,0.008456659,0.008456659,0.000641449,0.000502644,0.015786069,0.016894997,0.004162212
US10112RAS31,,BXP,Boston Properties LP,UNITED STATES,4.125,15/02/2021,15/05/2021,5.305555556,5.305555556,,15/05/2016,2,106.01123,106.37356,0.36233,106.01123,0.802083333,106.8133133,0.0,850000000,850000000.0,907913163.3,907913163.3,0.0,0.0,2.840088615,2.860253874,2.840088615,2.893906961,2.914843705,2.893906961,4.595563304,4.531218,4.467773635,4.531218,4.732603237,4.66510139,4.732603237,4.717521876,24.06431327,25.56692124,24.06431327,26.21935864,27.74323733,26.21935864,20.13551668,US912828N480,139.8302996,138.3442284,133.6480279,132.2116464,145.4028157,132.5953229,138.1314235,147.8234339,0.050389414,D,Financials,Financials,Real Estate,Real Estate Investment Trusts,Diversified REITs,BBB,SEN,*,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.001995157,0.010887357,0.010887357,0.010887357,0.00070376,0.000544872,0.016816339,0.017656353,0.003565783
US717081CY74,,PFE,Pfizer Inc,UNITED STATES,7.2,15/03/2039,15/03/2039,23.13888889,23.13888889,,15/03/2016,2,138.26188,139.44263,1.18075,138.26188,2.6,140.86188,0.0,2500000000,2500000000.0,3521547000.0,3521547000.0,0.0,0.0,4.516871798,4.567877125,4.516871798,4.516871798,4.567877125,4.516871798,13.03499541,12.7471101,12.4655829,12.7471101,12.7471101,12.4655829,12.7471101,12.70610293,232.8539047,228.6425838,232.8539047,232.8539047,228.6425838,232.8539047,227.5220778,US912810RP57,174.4900287,171.354161,200.7808865,197.3315197,275.7481572,205.8035232,205.8083324,236.5055964,0.178980555,G,Non-Financials,Health Care,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,AA,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0.00201339,0.010000782,0.010000782,0.010000782,0.003188388,0.003421101,0.033729146,0.053071924,0.013830699
US717081DB62,,PFE,Pfizer Inc,UNITED STATES,6.2,15/03/2019,15/03/2019,3.138888889,3.138888889,,15/03/2016,2,112.51829,112.57196,0.05367,112.51829,2.238888889,114.7571789,0.0,3250000000,3250000000.0,3729608314.0,3729608314.0,0.0,0.0,2.05999381,2.070602746,2.05999381,2.05999381,2.070602746,2.05999381,2.860809877,2.831644031,2.80277553,2.831644031,2.831644031,2.80277553,2.831644031,2.856283684,9.937206635,11.10857984,9.937206635,9.937206635,11.10857984,9.937206635,8.686450008,US912828N225,98.3071202,97.5403109,93.70946098,92.97167663,98.8648885,95.92829594,95.97906884,94.29185723,0.032777906,G,Non-Financials,Health Care,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,AA,*,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001995739,0.004378847,0.004378847,0.004378847,0.000265641,0.000371443,0.008608802,0.010462958,0.01464785
